sin_theta1,cos_theta1,sin_theta2,cos_theta2,tau1_dynamics,tau2_next
0.2503252787134097,0.9681617916634871,-0.5242015685258816,0.8515942200103318,-0.5168754644234932,0.6466120959395228
0.2525674206604735,0.9675792980530926,-0.5317090210227863,0.8469271025082326,-0.4969518885538611,0.6579742164694713
0.2548419848750863,0.9669827106752872,-0.5392634047972431,0.8421371504965712,-0.47659025717697,0.6693616832154354
0.2571486491013748,0.966371860240838,-0.5468623483104481,0.8372225343362314,-0.4557862796439258,0.6807735884174928
0.2594870767148111,0.9657465801223434,-0.5545034031912972,0.8321814560835092,-0.4345360570916605,0.6922091450807986
0.2618569169124506,0.9651067065693336,-0.5621840451824528,0.8270121518709951,-0.4128360866637844,0.7036676904550865
0.2642578049279298,0.96445207892081,-0.569901675211403,0.8217128942588382,-0.390683264194681,0.7151486890180152
0.2666893622701916,0.963782539814827,-0.5776536205827524,0.8162819945506807,-0.368074885345608,0.7266517349477868
0.2691511969847971,0.9630979353947609,-0.5854371362874876,0.8107178050687586,-0.3450086451931067,0.7381765540741543
0.2716429039365812,0.9623981155119232,-0.5932494064245033,0.8050187213829095,-0.3214826362814811,0.7497230053007177
0.2741640651123225,0.9616829339242152,-0.6010875457292486,0.7991831844885054,-0.2974953451624051,0.7612910814951315
0.2767142499420181,0.960952248490541,-0.6089486012039675,0.7932096829286259,-0.2730456474556694,0.772880909847544
0.2792930156372823,0.9602059213607428,-0.6168295538436683,0.7870967548561111,-0.2481328014755469,0.784492751701164
0.2818999075453304,0.9594438191608377,-0.6247273204516508,0.780842990031479,-0.2227564404772222,0.7961270018622784
0.2845344595169606,0.9586658131733868,-0.6326387555381707,0.7744470317530532,-0.1969165635869398,0.8077841874003084
0.2871961942869124,0.95787177951285,-0.6405606532956116,0.7679075787160192,-0.170613525488071,0.8194649659515083
0.2898846238649488,0.9570615992958224,-0.6484897496433697,0.7612233867975154,-0.1438480249428925,0.8311701235427051
0.292599249936002,0.95623515880608,-0.6564227243355464,0.754393270765255,-0.1166210922366781,0.8429005719539833
0.2953395642677118,0.9553923496544016,-0.6643562031244721,0.7474161059075695,-0.0889340756364734,0.8546573456414329
0.2981050491236969,0.9545330689331608,-0.6722867599730596,0.7402908295831616,-0.060788626961745,0.8664415982429859
0.3008951776809138,0.9536572193657274,-0.6802109193090075,0.7330164426892448,-0.0321866863679519,0.8782545986919483
0.3037094144494847,0.952764709450739,-0.6881251583139322,0.7255920110471351,-0.0031304664468975,0.8900977269640973
0.3065472156934096,0.9518554536013428,-0.6960259092406119,0.7180166667047357,0.0263775642504378,0.9019724694851434
0.309408029850622,0.9509293722795382,-0.7039095617516576,0.7102896091557227,0.0563346981619637,0.9138804142259584
0.3122912979508974,0.9499863921257736,-0.7117724652731026,0.7024101064755903,0.0867380060268511,0.9258232455132888
0.3151964540301807,0.9490264460839856,-0.7196109313566019,0.694377496375051,0.1175843544565343,0.9378027385836248
0.3181229255399633,0.948049473522292,-0.7274212360441666,0.6861911871716051,0.1488704236602754,0.9498207539076442
0.3210701337504043,0.9470554203495682,-0.7351996222296082,0.6778506586803921,0.1805927252237485,0.9618792313120512
0.3240374941459686,0.9460442391281716,-0.7429423020111512,0.6693554630257166,0.2127476198420896,0.973980183924824
0.3270244168124256,0.945015889183083,-0.7506454590299633,0.6607052253748987,0.2453313349125824,0.9861256919688476
0.330030306814132,0.9439703367077644,-0.7583052507896616,0.6518996445963355,0.2783399818962704,0.9983178964276538
0.3330545645606021,0.942907554867044,-0.765917810952177,0.6429384938438708,0.3117695733623904,1.010558992605565
0.3360965861614505,0.9418275238973528,-0.7734792516056866,0.6338216210697667,0.3456160396343857,1.0228512236029508
0.3391557637688734,0.9407302312046488,-0.7809856655006568,0.6245489494687315,0.379875244961415,1.035196873725612
0.3422314859069139,0.9396156714603826,-0.788433128250382,0.6151204778556122,0.4145430031445736,1.0475982618454558
0.3453231377868404,0.938483846695856,-0.795817700492735,0.6055362809794764,0.4496150925523936,1.0600577347277549
0.3484301016080409,0.937334766395342,-0.8031354300101822,0.5957965097769202,0.4850872704656128,1.0725776603383097
0.3515517568439185,0.9361684475883356,-0.8103823538054451,0.5859013915675115,0.5209552866964736,1.0851604211418082
0.3546874805123399,0.93498491494131,-0.8175545001305119,0.5758512301943521,0.5572148964330281,1.0978084074006969
0.3578366474302674,0.933784200849354,-0.8246478904670156,0.5656464061127773,0.5938618722638672,1.1105240104818068
0.3609986304522665,0.9325663455280744,-0.8316585414562958,0.5552873764302468,0.630892015343506,1.1233096161759917
0.3641728006926487,0.9313313971061388,-0.8385824667777556,0.5447746749004898,0.6683011656630123,1.136167598034036
0.3673585277310695,0.9300794117188388,-0.8454156789744003,0.5341089118749599,0.7060852113946388,1.1491003107201556
0.3705551798014545,0.9288104536030544,-0.8521541912247067,0.5232907742146483,0.7442400972829228,1.162110083382478
0.3737621239641859,0.927524595193993,-0.8587940190602231,0.512321025165266,0.7827618320580111,1.1751992130381017
0.3769787262615204,0.9262219172240752,-0.8653311820285334,0.5012005041987698,0.8216464948499247,1.1883699579685048
0.380204351856263,0.9249025088243404,-0.8717617053014337,0.4899301268241586,0.860890240584815,1.201624531119387
0.3834383651537537,0.9235664676287336,-0.8780816212283756,0.4785108843704054,0.9004893043463141,1.2149650934973888
0.3866801299072631,0.9222138998816392,-0.8842869708354133,0.4669438437443296,0.9404400046864654,1.2283937475545572
0.3899290093069247,0.920844920549014,-0.8903738052700645,0.4552301471661398,0.9807387458717732,1.24191253054995
